,sido,sigungu,cityGubun,marketType,userType,ageGroup,gender,dtYearMonth,userCount,useCount,useCost,Unnamed: 0
94,제주도,제주시,읍면,유흥,내국인관광객,30대,여,201805,161,175,5355000,94.0
95,제주도,제주시,읍면,유흥,내국인관광객,30대,남,201805,183,216,14627800,95.0
96,제주도,제주시,읍면,유흥,내국인관광객,20대미만,여,201805,1,1,25000,96.0
97,제주도,제주시,읍면,유흥,내국인관광객,20대미만,남,201805,1,1,10000,97.0
98,제주도,제주시,읍면,유흥,내국인관광객,20대,여,201805,207,218,5293900,98.0
99,제주도,제주시,읍면,유흥,내국인관광객,20대,남,201805,110,123,4750900,99.0
0,제주도,제주시,읍면,식음료,제주도민,60대이상,여,201805,1432,2462,87374485,0.0
1,제주도,제주시,읍면,식음료,제주도민,60대이상,남,201805,3026,6605,259847269,1.0
2,제주도,제주시,읍면,식음료,제주도민,50대,여,201805,3154,5710,188271725,2.0
3,제주도,제주시,읍면,식음료,제주도민,50대,남,201805,5006,11063,403306845,3.0
4,제주도,제주시,읍면,식음료,제주도민,40대,여,201805,4078,8706,241997923,4.0
5,제주도,제주시,읍면,식음료,제주도민,40대,남,201805,5542,12441,414689769,5.0
6,제주도,제주시,읍면,식음료,제주도민,30대,여,201805,3658,6929,170644680,6.0
7,제주도,제주시,읍면,식음료,제주도민,30대,남,201805,3975,8219,231686250,7.0
8,제주도,제주시,읍면,식음료,제주도민,20대미만,여,201805,72,102,1581275,8.0
9,제주도,제주시,읍면,식음료,제주도민,20대미만,남,201805,88,151,2622700,9.0
10,제주도,제주시,읍면,식음료,제주도민,20대,여,201805,2543,4021,85547460,10.0
11,제주도,제주시,읍면,식음료,제주도민,20대,남,201805,1948,3546,84387225,11.0
12,제주도,제주시,읍면,식음료,내국인관광객,60대이상,여,201805,2495,3551,138232030,12.0
13,제주도,제주시,읍면,식음료,내국인관광객,60대이상,남,201805,3623,5673,242502930,13.0
14,제주도,제주시,읍면,식음료,내국인관광객,50대,여,201805,5391,7973,283041890,14.0
15,제주도,제주시,읍면,식음료,내국인관광객,50대,남,201805,6706,10691,401609727,15.0
16,제주도,제주시,읍면,식음료,내국인관광객,40대,여,201805,7754,12188,400235245,16.0
17,제주도,제주시,읍면,식음료,내국인관광객,40대,남,201805,9840,15934,569810781,17.0
18,제주도,제주시,읍면,식음료,내국인관광객,30대,여,201805,12809,20837,577896825,18.0
19,제주도,제주시,읍면,식음료,내국인관광객,30대,남,201805,12757,20136,590893769,19.0
20,제주도,제주시,읍면,식음료,내국인관광객,20대미만,여,201805,320,380,4073950,20.0
21,제주도,제주시,읍면,식음료,내국인관광객,20대미만,남,201805,342,436,5234400,21.0
22,제주도,제주시,읍면,식음료,내국인관광객,20대,여,201805,11010,17577,402299712,22.0
23,제주도,제주시,읍면,식음료,내국인관광객,20대,남,201805,6321,9604,227496513,23.0
24,제주도,제주시,읍면,숙박,제주도민,60대이상,여,201805,39,75,3682310,24.0
25,제주도,제주시,읍면,숙박,제주도민,60대이상,남,201805,70,122,8894570,25.0
26,제주도,제주시,읍면,숙박,제주도민,50대,여,201805,79,128,6774220,26.0
27,제주도,제주시,읍면,숙박,제주도민,50대,남,201805,126,172,12163500,27.0
28,제주도,제주시,읍면,숙박,제주도민,40대,여,201805,143,224,8870010,28.0
29,제주도,제주시,읍면,숙박,제주도민,40대,남,201805,196,254,16069930,29.0
30,제주도,제주시,읍면,숙박,제주도민,30대,여,201805,109,152,5287572,30.0
31,제주도,제주시,읍면,숙박,제주도민,30대,남,201805,186,288,11376850,31.0
32,제주도,제주시,읍면,숙박,제주도민,20대미만,여,201805,1,1,4000,32.0
33,제주도,제주시,읍면,숙박,제주도민,20대미만,남,201805,2,4,60100,33.0
34,제주도,제주시,읍면,숙박,제주도민,20대,여,201805,136,158,5226230,34.0
35,제주도,제주시,읍면,숙박,제주도민,20대,남,201805,125,166,6002150,35.0
36,제주도,제주시,읍면,숙박,내국인관광객,60대이상,여,201805,193,280,25059160,36.0
37,제주도,제주시,읍면,숙박,내국인관광객,60대이상,남,201805,370,599,52994697,37.0
38,제주도,제주시,읍면,숙박,내국인관광객,50대,여,201805,445,572,46761950,38.0
39,제주도,제주시,읍면,숙박,내국인관광객,50대,남,201805,723,1013,102874145,39.0
40,제주도,제주시,읍면,숙박,내국인관광객,40대,여,201805,810,1019,95845037,40.0
41,제주도,제주시,읍면,숙박,내국인관광객,40대,남,201805,1111,1534,131442740,41.0
42,제주도,제주시,읍면,숙박,내국인관광객,30대,여,201805,1179,1439,104583761,42.0
43,제주도,제주시,읍면,숙박,내국인관광객,30대,남,201805,1145,1511,97417153,43.0
44,제주도,제주시,읍면,숙박,내국인관광객,20대미만,여,201805,68,80,791010,44.0
45,제주도,제주시,읍면,숙박,내국인관광객,20대미만,남,201805,24,28,381570,45.0
46,제주도,제주시,읍면,숙박,내국인관광객,20대,여,201805,804,914,34316313,46.0
47,제주도,제주시,읍면,숙박,내국인관광객,20대,남,201805,504,593,18908947,47.0
48,제주도,제주시,읍면,쇼핑,제주도민,60대이상,여,201805,1716,5610,177759197,48.0
49,제주도,제주시,읍면,쇼핑,제주도민,60대이상,남,201805,3035,10253,316545466,49.0
50,제주도,제주시,읍면,쇼핑,제주도민,50대,여,201805,3144,10698,325828054,50.0
51,제주도,제주시,읍면,쇼핑,제주도민,50대,남,201805,5338,18811,366812159,51.0
52,제주도,제주시,읍면,쇼핑,제주도민,40대,여,201805,4236,14996,337739475,52.0
53,제주도,제주시,읍면,쇼핑,제주도민,40대,남,201805,7130,25075,425476951,53.0
54,제주도,제주시,읍면,쇼핑,제주도민,30대,여,201805,3111,10594,194998376,54.0
55,제주도,제주시,읍면,쇼핑,제주도민,30대,남,201805,5182,18354,251822439,55.0
56,제주도,제주시,읍면,쇼핑,제주도민,20대미만,여,201805,135,442,1890600,56.0
57,제주도,제주시,읍면,쇼핑,제주도민,20대미만,남,201805,205,747,3418070,57.0
58,제주도,제주시,읍면,쇼핑,제주도민,20대,여,201805,1999,6040,59267750,58.0
59,제주도,제주시,읍면,쇼핑,제주도민,20대,남,201805,2881,10911,93451540,59.0
60,제주도,제주시,읍면,쇼핑,내국인관광객,60대이상,여,201805,1347,2931,68708170,60.0
61,제주도,제주시,읍면,쇼핑,내국인관광객,60대이상,남,201805,2022,4578,91553430,61.0
62,제주도,제주시,읍면,쇼핑,내국인관광객,50대,여,201805,2740,5198,108635190,62.0
63,제주도,제주시,읍면,쇼핑,내국인관광객,50대,남,201805,4287,10054,163037520,63.0
64,제주도,제주시,읍면,쇼핑,내국인관광객,40대,여,201805,4105,7875,137004350,64.0
65,제주도,제주시,읍면,쇼핑,내국인관광객,40대,남,201805,7003,15921,246662385,65.0
66,제주도,제주시,읍면,쇼핑,내국인관광객,30대,여,201805,6192,10961,173458000,66.0
67,제주도,제주시,읍면,쇼핑,내국인관광객,30대,남,201805,8040,16181,216914860,67.0
68,제주도,제주시,읍면,쇼핑,내국인관광객,20대미만,여,201805,359,512,2398930,68.0
69,제주도,제주시,읍면,쇼핑,내국인관광객,20대미만,남,201805,513,852,4179970,69.0
70,제주도,제주시,읍면,쇼핑,내국인관광객,20대,여,201805,4718,8596,84744620,70.0
71,제주도,제주시,읍면,쇼핑,내국인관광객,20대,남,201805,4617,9823,92354750,71.0
72,제주도,제주시,읍면,소매,제주도민,60대이상,여,201805,368,540,39529762,72.0
73,제주도,제주시,읍면,소매,제주도민,60대이상,남,201805,543,755,54426795,73.0
74,제주도,제주시,읍면,소매,제주도민,50대,여,201805,668,932,76520602,74.0
75,제주도,제주시,읍면,소매,제주도민,50대,남,201805,926,1362,67265313,75.0
76,제주도,제주시,읍면,소매,제주도민,40대,여,201805,832,1199,57997008,76.0
77,제주도,제주시,읍면,소매,제주도민,40대,남,201805,1097,1679,81403696,77.0
78,제주도,제주시,읍면,소매,제주도민,30대,여,201805,628,907,40944602,78.0
79,제주도,제주시,읍면,소매,제주도민,30대,남,201805,743,1103,37882188,79.0
80,제주도,제주시,읍면,소매,제주도민,20대미만,여,201805,17,22,126500,80.0
81,제주도,제주시,읍면,소매,제주도민,20대미만,남,201805,17,43,214420,81.0
82,제주도,제주시,읍면,소매,제주도민,20대,여,201805,338,454,9432198,82.0
83,제주도,제주시,읍면,소매,제주도민,20대,남,201805,358,497,9102238,83.0
84,제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201805,723,861,48164402,84.0
85,제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201805,718,873,47670694,85.0
86,제주도,제주시,읍면,소매,내국인관광객,50대,여,201805,1217,1526,59923652,86.0
87,제주도,제주시,읍면,소매,내국인관광객,50대,남,201805,1367,1676,70237623,87.0
88,제주도,제주시,읍면,소매,내국인관광객,40대,여,201805,1639,2075,56077012,88.0
89,제주도,제주시,읍면,소매,내국인관광객,40대,남,201805,1708,2176,70034463,89.0
90,제주도,제주시,읍면,소매,내국인관광객,30대,여,201805,1902,2248,57997191,90.0
91,제주도,제주시,읍면,소매,내국인관광객,30대,남,201805,1834,2190,58483274,91.0
92,제주도,제주시,읍면,소매,내국인관광객,20대미만,여,201805,561,773,7203550,92.0
93,제주도,제주시,읍면,소매,내국인관광객,20대미만,남,201805,724,1100,8054960,93.0
94,제주도,제주시,읍면,소매,내국인관광객,20대,여,201805,2077,2402,55428460,94.0
95,제주도,제주시,읍면,소매,내국인관광객,20대,남,201805,1081,1263,31555620,95.0
96,제주도,제주시,읍면,문화/레져,제주도민,60대이상,여,201805,146,197,14791960,96.0
97,제주도,제주시,읍면,문화/레져,제주도민,60대이상,남,201805,552,780,74215975,97.0
98,제주도,제주시,읍면,문화/레져,제주도민,50대,여,201805,448,627,64724980,98.0
99,제주도,제주시,읍면,문화/레져,제주도민,50대,남,201805,1221,1623,180338015,99.0
0,제주도,제주시,읍면,문화/레져,제주도민,40대,여,201805,610,891,82316220,0.0
1,제주도,제주시,읍면,문화/레져,제주도민,40대,남,201805,1294,1750,143270871,1.0
2,제주도,제주시,읍면,문화/레져,제주도민,30대,여,201805,504,710,23359775,2.0
3,제주도,제주시,읍면,문화/레져,제주도민,30대,남,201805,515,839,29006050,3.0
4,제주도,제주시,읍면,문화/레져,제주도민,20대미만,여,201805,11,28,124700,4.0
5,제주도,제주시,읍면,문화/레져,제주도민,20대미만,남,201805,37,132,494030,5.0
6,제주도,제주시,읍면,문화/레져,제주도민,20대,여,201805,209,325,5358315,6.0
7,제주도,제주시,읍면,문화/레져,제주도민,20대,남,201805,244,572,10163380,7.0
8,제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,여,201805,728,980,62733540,8.0
9,제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,남,201805,1426,1983,252142471,9.0
10,제주도,제주시,읍면,문화/레져,내국인관광객,50대,여,201805,1622,2044,109623850,10.0
11,제주도,제주시,읍면,문화/레져,내국인관광객,50대,남,201805,2395,3107,316983341,11.0
12,제주도,제주시,읍면,문화/레져,내국인관광객,40대,여,201805,2381,3251,114629581,12.0
13,제주도,제주시,읍면,문화/레져,내국인관광객,40대,남,201805,3062,4190,223311240,13.0
14,제주도,제주시,읍면,문화/레져,내국인관광객,30대,여,201805,2358,3165,70590800,14.0
15,제주도,제주시,읍면,문화/레져,내국인관광객,30대,남,201805,2196,3039,81038476,15.0
16,제주도,제주시,읍면,문화/레져,내국인관광객,20대미만,여,201805,257,302,2186050,16.0
17,제주도,제주시,읍면,문화/레져,내국인관광객,20대미만,남,201805,207,240,1294900,17.0
18,제주도,제주시,읍면,문화/레져,내국인관광객,20대,여,201805,1198,1490,27727030,18.0
19,제주도,제주시,읍면,문화/레져,내국인관광객,20대,남,201805,833,1214,21070020,19.0
20,제주도,제주시,읍면,교통,제주도민,60대이상,여,201805,934,1530,92125450,20.0
21,제주도,제주시,읍면,교통,제주도민,60대이상,남,201805,3790,7449,415403647,21.0
22,제주도,제주시,읍면,교통,제주도민,50대,여,201805,1348,2189,128069717,22.0
23,제주도,제주시,읍면,교통,제주도민,50대,남,201805,2945,5609,358760685,23.0
24,제주도,제주시,읍면,교통,제주도민,40대,여,201805,1374,2183,114925803,24.0
25,제주도,제주시,읍면,교통,제주도민,40대,남,201805,2532,4513,293207661,25.0
26,제주도,제주시,읍면,교통,제주도민,30대,여,201805,937,1393,65113430,26.0
27,제주도,제주시,읍면,교통,제주도민,30대,남,201805,1415,2249,109978885,27.0
28,제주도,제주시,읍면,교통,제주도민,20대미만,여,201805,4,5,193000,28.0
29,제주도,제주시,읍면,교통,제주도민,20대미만,남,201805,6,6,114600,29.0
30,제주도,제주시,읍면,교통,제주도민,20대,여,201805,337,448,17638355,30.0
31,제주도,제주시,읍면,교통,제주도민,20대,남,201805,487,758,29133112,31.0
32,제주도,제주시,읍면,교통,내국인관광객,60대이상,여,201805,694,864,43653533,32.0
33,제주도,제주시,읍면,교통,내국인관광객,60대이상,남,201805,1600,1948,106971441,33.0
34,제주도,제주시,읍면,교통,내국인관광객,50대,여,201805,1621,1954,90120926,34.0
35,제주도,제주시,읍면,교통,내국인관광객,50대,남,201805,3139,3845,228183887,35.0
36,제주도,제주시,읍면,교통,내국인관광객,40대,여,201805,1952,2341,98811601,36.0
37,제주도,제주시,읍면,교통,내국인관광객,40대,남,201805,3872,4725,241527422,37.0
38,제주도,제주시,읍면,교통,내국인관광객,30대,여,201805,2607,3025,100647552,38.0
39,제주도,제주시,읍면,교통,내국인관광객,30대,남,201805,4375,4976,202816810,39.0
40,제주도,제주시,읍면,교통,내국인관광객,20대미만,여,201805,6,7,169800,40.0
41,제주도,제주시,읍면,교통,내국인관광객,20대미만,남,201805,7,8,262700,41.0
42,제주도,제주시,읍면,교통,내국인관광객,20대,여,201805,2189,2520,60911662,42.0
43,제주도,제주시,읍면,교통,내국인관광객,20대,남,201805,1917,2145,65453436,43.0
44,제주도,제주시,도심,유흥,제주도민,60대이상,여,201805,287,375,38812780,44.0
45,제주도,제주시,도심,유흥,제주도민,60대이상,남,201805,1190,1749,219234697,45.0
46,제주도,제주시,도심,유흥,제주도민,50대,여,201805,825,1036,91089096,46.0
47,제주도,제주시,도심,유흥,제주도민,50대,남,201805,3970,6015,783280300,47.0
48,제주도,제주시,도심,유흥,제주도민,40대,여,201805,1340,1708,128347327,48.0
49,제주도,제주시,도심,유흥,제주도민,40대,남,201805,4659,6863,1060377252,49.0
50,제주도,제주시,도심,유흥,제주도민,30대,여,201805,1080,1375,81376155,50.0
51,제주도,제주시,도심,유흥,제주도민,30대,남,201805,3198,4451,476357590,51.0
52,제주도,제주시,도심,유흥,제주도민,20대미만,여,201805,27,32,1210500,52.0
53,제주도,제주시,도심,유흥,제주도민,20대미만,남,201805,47,60,1818300,53.0
54,제주도,제주시,도심,유흥,제주도민,20대,여,201805,1839,2682,114340090,54.0
55,제주도,제주시,도심,유흥,제주도민,20대,남,201805,2494,3946,214407982,55.0
56,제주도,제주시,도심,유흥,내국인관광객,60대이상,여,201805,94,118,14766600,56.0
57,제주도,제주시,도심,유흥,내국인관광객,60대이상,남,201805,260,345,59757700,57.0
58,제주도,제주시,도심,유흥,내국인관광객,50대,여,201805,260,315,37201200,58.0
59,제주도,제주시,도심,유흥,내국인관광객,50대,남,201805,851,1100,210428278,59.0
60,제주도,제주시,도심,유흥,내국인관광객,40대,여,201805,242,311,29255300,60.0
61,제주도,제주시,도심,유흥,내국인관광객,40대,남,201805,930,1301,212723520,61.0
62,제주도,제주시,도심,유흥,내국인관광객,30대,여,201805,277,342,26514700,62.0
63,제주도,제주시,도심,유흥,내국인관광객,30대,남,201805,819,1119,125343500,63.0
64,제주도,제주시,도심,유흥,내국인관광객,20대미만,여,201805,2,3,146000,64.0
65,제주도,제주시,도심,유흥,내국인관광객,20대미만,남,201805,2,3,144000,65.0
66,제주도,제주시,도심,유흥,내국인관광객,20대,여,201805,390,500,21188410,66.0
67,제주도,제주시,도심,유흥,내국인관광객,20대,남,201805,596,853,47235150,67.0
68,제주도,제주시,도심,식음료,제주도민,60대이상,여,201805,10049,17188,540062866,68.0
69,제주도,제주시,도심,식음료,제주도민,60대이상,남,201805,17528,34617,1321415893,69.0
70,제주도,제주시,도심,식음료,제주도민,50대,여,201805,22368,46956,1322436538,70.0
71,제주도,제주시,도심,식음료,제주도민,50대,남,201805,31926,72624,2587502788,71.0
72,제주도,제주시,도심,식음료,제주도민,40대,여,201805,32466,78060,1940902361,72.0
73,제주도,제주시,도심,식음료,제주도민,40대,남,201805,38212,88734,3016472507,73.0
74,제주도,제주시,도심,식음료,제주도민,30대,여,201805,27601,64517,1411177307,74.0
75,제주도,제주시,도심,식음료,제주도민,30대,남,201805,30587,72051,1961738449,75.0
76,제주도,제주시,도심,식음료,제주도민,20대미만,여,201805,1457,3435,39780792,76.0
77,제주도,제주시,도심,식음료,제주도민,20대미만,남,201805,1326,2999,42746726,77.0
78,제주도,제주시,도심,식음료,제주도민,20대,여,201805,23653,62521,1113932489,78.0
79,제주도,제주시,도심,식음료,제주도민,20대,남,201805,19876,51833,1110568323,79.0
80,제주도,제주시,도심,식음료,내국인관광객,60대이상,여,201805,4708,6261,255618713,80.0
81,제주도,제주시,도심,식음료,내국인관광객,60대이상,남,201805,8146,11932,511967497,81.0
82,제주도,제주시,도심,식음료,내국인관광객,50대,여,201805,10225,14303,537387199,82.0
83,제주도,제주시,도심,식음료,내국인관광객,50대,남,201805,16670,26240,1072387393,83.0
84,제주도,제주시,도심,식음료,내국인관광객,40대,여,201805,13883,20415,609648694,84.0
85,제주도,제주시,도심,식음료,내국인관광객,40대,남,201805,20917,32747,1145035607,85.0
86,제주도,제주시,도심,식음료,내국인관광객,30대,여,201805,18815,27010,678284136,86.0
87,제주도,제주시,도심,식음료,내국인관광객,30대,남,201805,22473,34268,934641777,87.0
88,제주도,제주시,도심,식음료,내국인관광객,20대미만,여,201805,562,756,7715280,88.0
89,제주도,제주시,도심,식음료,내국인관광객,20대미만,남,201805,661,831,9522790,89.0
90,제주도,제주시,도심,식음료,내국인관광객,20대,여,201805,15854,24132,472016092,90.0
91,제주도,제주시,도심,식음료,내국인관광객,20대,남,201805,12031,20209,429157657,91.0
92,제주도,제주시,도심,숙박,제주도민,60대이상,여,201805,196,290,56901222,92.0
93,제주도,제주시,도심,숙박,제주도민,60대이상,남,201805,375,558,144085770,93.0
94,제주도,제주시,도심,숙박,제주도민,50대,여,201805,322,446,120364170,94.0
95,제주도,제주시,도심,숙박,제주도민,50대,남,201805,717,995,261818257,95.0
96,제주도,제주시,도심,숙박,제주도민,40대,여,201805,426,582,65766867,96.0
97,제주도,제주시,도심,숙박,제주도민,40대,남,201805,954,1265,122457329,97.0
98,제주도,제주시,도심,숙박,제주도민,30대,여,201805,329,405,27939003,98.0
99,제주도,제주시,도심,숙박,제주도민,30대,남,201805,715,939,101136042,99.0
0,제주도,제주시,도심,숙박,제주도민,20대미만,여,201805,9,12,480000,0.0
1,제주도,제주시,도심,숙박,제주도민,20대미만,남,201805,17,21,833000,1.0
2,제주도,제주시,도심,숙박,제주도민,20대,여,201805,439,568,26312546,2.0
3,제주도,제주시,도심,숙박,제주도민,20대,남,201805,688,948,43233495,3.0
4,제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201805,267,358,50749420,4.0
5,제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201805,652,822,139304960,5.0
6,제주도,제주시,도심,숙박,내국인관광객,50대,여,201805,642,794,118072088,6.0
7,제주도,제주시,도심,숙박,내국인관광객,50대,남,201805,1540,1988,275595256,7.0
8,제주도,제주시,도심,숙박,내국인관광객,40대,여,201805,939,1328,154860878,8.0
9,제주도,제주시,도심,숙박,내국인관광객,40대,남,201805,1716,2271,226142970,9.0
10,제주도,제주시,도심,숙박,내국인관광객,30대,여,201805,1020,1298,181182349,10.0
11,제주도,제주시,도심,숙박,내국인관광객,30대,남,201805,1458,1832,170688306,11.0
12,제주도,제주시,도심,숙박,내국인관광객,20대미만,여,201805,33,41,1240500,12.0
13,제주도,제주시,도심,숙박,내국인관광객,20대미만,남,201805,52,69,1652550,13.0
14,제주도,제주시,도심,숙박,내국인관광객,20대,여,201805,708,816,62136875,14.0
15,제주도,제주시,도심,숙박,내국인관광객,20대,남,201805,652,780,50604461,15.0
16,제주도,제주시,도심,쇼핑,제주도민,60대이상,여,201805,12505,37989,1207127003,16.0
17,제주도,제주시,도심,쇼핑,제주도민,60대이상,남,201805,15941,49068,1337372617,17.0
18,제주도,제주시,도심,쇼핑,제주도민,50대,여,201805,23027,77507,2148335864,18.0
19,제주도,제주시,도심,쇼핑,제주도민,50대,남,201805,29819,101602,2195605279,19.0
20,제주도,제주시,도심,쇼핑,제주도민,40대,여,201805,30770,105923,2550562303,20.0
21,제주도,제주시,도심,쇼핑,제주도민,40대,남,201805,39121,140144,2702782806,21.0
22,제주도,제주시,도심,쇼핑,제주도민,30대,여,201805,25339,80499,1625041691,22.0
23,제주도,제주시,도심,쇼핑,제주도민,30대,남,201805,32460,119045,1718438762,23.0
24,제주도,제주시,도심,쇼핑,제주도민,20대미만,여,201805,1524,4623,23609664,24.0
25,제주도,제주시,도심,쇼핑,제주도민,20대미만,남,201805,1752,6718,32542556,25.0
26,제주도,제주시,도심,쇼핑,제주도민,20대,여,201805,21144,72145,822449693,26.0
27,제주도,제주시,도심,쇼핑,제주도민,20대,남,201805,23112,91783,796706786,27.0
28,제주도,제주시,도심,쇼핑,내국인관광객,60대이상,여,201805,6379,11645,568092574,28.0
29,제주도,제주시,도심,쇼핑,내국인관광객,60대이상,남,201805,9398,18312,812135449,29.0
30,제주도,제주시,도심,쇼핑,내국인관광객,50대,여,201805,12953,24034,1121029244,30.0
31,제주도,제주시,도심,쇼핑,내국인관광객,50대,남,201805,21067,44504,1634274775,31.0
32,제주도,제주시,도심,쇼핑,내국인관광객,40대,여,201805,15768,30750,1243801209,32.0
33,제주도,제주시,도심,쇼핑,내국인관광객,40대,남,201805,26187,56937,1740210566,33.0
34,제주도,제주시,도심,쇼핑,내국인관광객,30대,여,201805,19463,36309,1281380173,34.0
35,제주도,제주시,도심,쇼핑,내국인관광객,30대,남,201805,25801,54279,1447829091,35.0
36,제주도,제주시,도심,쇼핑,내국인관광객,20대미만,여,201805,1376,2173,51392112,36.0
37,제주도,제주시,도심,쇼핑,내국인관광객,20대미만,남,201805,1359,2152,24516130,37.0
38,제주도,제주시,도심,쇼핑,내국인관광객,20대,여,201805,16114,31391,784171800,38.0
39,제주도,제주시,도심,쇼핑,내국인관광객,20대,남,201805,15225,36941,614653443,39.0
40,제주도,제주시,도심,소매,제주도민,60대이상,여,201805,6413,10027,934601217,40.0
41,제주도,제주시,도심,소매,제주도민,60대이상,남,201805,5704,8488,842492317,41.0
42,제주도,제주시,도심,소매,제주도민,50대,여,201805,9906,15716,1508690347,42.0
43,제주도,제주시,도심,소매,제주도민,50대,남,201805,8552,13060,1135648588,43.0
44,제주도,제주시,도심,소매,제주도민,40대,여,201805,11964,20183,1408407363,44.0
45,제주도,제주시,도심,소매,제주도민,40대,남,201805,9743,15445,1171726442,45.0
46,제주도,제주시,도심,소매,제주도민,30대,여,201805,8234,13244,799433808,46.0
47,제주도,제주시,도심,소매,제주도민,30대,남,201805,6441,9628,619912470,47.0
48,제주도,제주시,도심,소매,제주도민,20대미만,여,201805,512,831,16604380,48.0
49,제주도,제주시,도심,소매,제주도민,20대미만,남,201805,371,552,19487980,49.0
50,제주도,제주시,도심,소매,제주도민,20대,여,201805,5906,9088,414871518,50.0
51,제주도,제주시,도심,소매,제주도민,20대,남,201805,4027,5927,283972399,51.0
52,제주도,제주시,도심,소매,내국인관광객,60대이상,여,201805,3573,4395,253461470,52.0
53,제주도,제주시,도심,소매,내국인관광객,60대이상,남,201805,3722,4494,292546510,53.0
54,제주도,제주시,도심,소매,내국인관광객,50대,여,201805,6184,7472,403539116,54.0
55,제주도,제주시,도심,소매,내국인관광객,50대,남,201805,6575,8004,429885942,55.0
56,제주도,제주시,도심,소매,내국인관광객,40대,여,201805,6644,8334,371866349,56.0
57,제주도,제주시,도심,소매,내국인관광객,40대,남,201805,7475,9389,427371876,57.0
58,제주도,제주시,도심,소매,내국인관광객,30대,여,201805,7834,9753,324163380,58.0
59,제주도,제주시,도심,소매,내국인관광객,30대,남,201805,7468,9293,367170072,59.0
60,제주도,제주시,도심,소매,내국인관광객,20대미만,여,201805,967,1185,20391070,60.0
61,제주도,제주시,도심,소매,내국인관광객,20대미만,남,201805,1102,1389,24299298,61.0
62,제주도,제주시,도심,소매,내국인관광객,20대,여,201805,6442,8094,229864233,62.0
63,제주도,제주시,도심,소매,내국인관광객,20대,남,201805,3928,4876,147718325,63.0
64,제주도,제주시,도심,문화/레져,제주도민,60대이상,여,201805,638,874,37660455,64.0
65,제주도,제주시,도심,문화/레져,제주도민,60대이상,남,201805,1486,2123,133004873,65.0
66,제주도,제주시,도심,문화/레져,제주도민,50대,여,201805,2183,3067,135155418,66.0
67,제주도,제주시,도심,문화/레져,제주도민,50대,남,201805,3363,4870,253679075,67.0
68,제주도,제주시,도심,문화/레져,제주도민,40대,여,201805,5289,7757,223293191,68.0
69,제주도,제주시,도심,문화/레져,제주도민,40대,남,201805,5244,7744,300886944,69.0
70,제주도,제주시,도심,문화/레져,제주도민,30대,여,201805,3974,5858,144060976,70.0
71,제주도,제주시,도심,문화/레져,제주도민,30대,남,201805,3785,6117,185042944,71.0
72,제주도,제주시,도심,문화/레져,제주도민,20대미만,여,201805,485,864,7827407,72.0
73,제주도,제주시,도심,문화/레져,제주도민,20대미만,남,201805,636,1785,15621912,73.0
74,제주도,제주시,도심,문화/레져,제주도민,20대,여,201805,4099,6899,106094027,74.0
75,제주도,제주시,도심,문화/레져,제주도민,20대,남,201805,4967,13621,150144642,75.0
76,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,여,201805,269,346,18221191,76.0
77,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,남,201805,487,635,78885796,77.0
78,제주도,제주시,도심,문화/레져,내국인관광객,50대,여,201805,568,777,42859896,78.0
79,제주도,제주시,도심,문화/레져,내국인관광객,50대,남,201805,1137,1532,122364915,79.0
80,제주도,제주시,도심,문화/레져,내국인관광객,40대,여,201805,924,1297,41663509,80.0
81,제주도,제주시,도심,문화/레져,내국인관광객,40대,남,201805,1510,2111,96475922,81.0
82,제주도,제주시,도심,문화/레져,내국인관광객,30대,여,201805,994,1403,35998539,82.0
83,제주도,제주시,도심,문화/레져,내국인관광객,30대,남,201805,1454,2326,56366685,83.0
84,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,여,201805,194,251,2355700,84.0
85,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,남,201805,177,306,3517300,85.0
86,제주도,제주시,도심,문화/레져,내국인관광객,20대,여,201805,1182,1841,31087970,86.0
87,제주도,제주시,도심,문화/레져,내국인관광객,20대,남,201805,1666,3970,41736260,87.0
88,제주도,제주시,도심,교통,제주도민,60대이상,여,201805,3002,4237,239759513,88.0
89,제주도,제주시,도심,교통,제주도민,60대이상,남,201805,6670,10372,640771894,89.0
90,제주도,제주시,도심,교통,제주도민,50대,여,201805,6380,9134,518942033,90.0
91,제주도,제주시,도심,교통,제주도민,50대,남,201805,10012,15640,943128256,91.0
92,제주도,제주시,도심,교통,제주도민,40대,여,201805,7291,10340,511446271,92.0
93,제주도,제주시,도심,교통,제주도민,40대,남,201805,10752,16169,874001014,93.0
94,제주도,제주시,도심,교통,제주도민,30대,여,201805,5223,7147,325864350,94.0
95,제주도,제주시,도심,교통,제주도민,30대,남,201805,7396,10634,506261551,95.0
96,제주도,제주시,도심,교통,제주도민,20대미만,여,201805,18,24,743511,96.0
97,제주도,제주시,도심,교통,제주도민,20대미만,남,201805,37,39,1358100,97.0
